frame_id,timestamp,global_id,track_id,x1,y1,x2,y2,confidence
173,5.7333,13,13,26,223,56,335,0.577
174,5.7667,3,3,435,180,560,523,0.8793
174,5.7667,4,4,1076,145,1279,639,0.9437
174,5.7667,5,5,225,152,356,527,0.9076
174,5.7667,9,9,102,213,142,336,0.7336
174,5.7667,10,10,75,222,108,339,0.5776
174,5.7667,11,11,189,220,230,358,0.6929
174,5.7667,12,12,155,216,192,339,0.7045
174,5.7667,13,13,26,225,56,336,0.583
175,5.8,3,3,436,179,558,522,0.8806
175,5.8,4,4,1075,148,1279,639,0.9467
175,5.8,5,5,226,151,357,527,0.8973
175,5.8,9,9,102,213,141,336,0.7617
175,5.8,10,10,75,223,107,339,0.5756
175,5.8,11,11,189,220,231,358,0.6675
175,5.8,12,12,155,216,192,338,0.6681
175,5.8,13,13,26,226,56,337,0.5794
176,5.8333,3,3,438,179,559,522,0.8947
176,5.8333,4,4,1077,151,1279,639,0.9492
176,5.8333,5,5,226,151,356,527,0.8941
176,5.8333,9,9,102,214,141,336,0.7782
176,5.8333,10,10,75,223,108,339,0.615
176,5.8333,11,11,189,220,234,357,0.6854
176,5.8333,12,12,155,216,192,338,0.7381
176,5.8333,13,13,26,226,55,336,0.5636
177,5.8667,3,3,439,179,559,522,0.8951
177,5.8667,4,4,1076,152,1279,639,0.9492
177,5.8667,5,5,226,150,356,527,0.8945
177,5.8667,9,9,103,214,141,336,0.7801
177,5.8667,10,10,74,223,108,339,0.6166
177,5.8667,11,11,189,220,234,356,0.6877
177,5.8667,12,12,155,216,192,338,0.741
177,5.8667,13,13,27,226,56,336,0.5638
178,5.9,3,3,441,179,564,522,0.892
178,5.9,4,4,1079,154,1279,641,0.9451
178,5.9,5,5,228,149,356,527,0.8919
178,5.9,9,9,102,215,141,336,0.7691
178,5.9,10,10,73,223,108,340,0.5891
178,5.9,11,11,189,220,236,356,0.7226
178,5.9,12,12,155,216,192,338,0.7115
178,5.9,13,13,26,226,57,337,0.5771
179,5.9333,3,3,444,181,572,523,0.8916
179,5.9333,4,4,1086,156,1279,643,0.9319
179,5.9333,5,5,229,149,356,527,0.8763
179,5.9333,9,9,102,215,142,337,0.8094
179,5.9333,10,10,73,224,107,340,0.5656
179,5.9333,11,11,190,220,238,357,0.7252
179,5.9333,12,12,154,216,193,337,0.6546
179,5.9333,13,13,26,225,57,336,0.5779
180,5.9667,3,3,446,181,578,524,0.9015
180,5.9667,4,4,1096,156,1279,645,0.923
180,5.9667,5,5,231,150,357,528,0.8537
180,5.9667,9,9,102,215,142,337,0.8159
180,5.9667,10,10,73,224,106,339,0.5769
180,5.9667,11,11,190,220,240,357,0.6726
180,5.9667,12,12,153,216,194,339,0.6615
180,5.9667,13,13,26,225,56,334,0.5788
181,6.0,3,3,451,182,581,524,0.902
181,6.0,4,4,1109,155,1279,645,0.9256
181,6.0,5,5,233,154,359,529,0.8766
181,6.0,9,9,101,215,143,337,0.8025
181,6.0,10,10,73,223,106,338,0.6127
181,6.0,11,11,191,220,241,357,0.6842
181,6.0,12,12,152,215,194,339,0.5985
181,6.0,13,13,26,223,56,333,0.6009
182,6.0333,3,3,455,182,582,525,0.8866
182,6.0333,4,4,1126,153,1279,646,0.9239
182,6.0333,5,5,237,157,361,530,0.8864
182,6.0333,9,9,101,215,143,337,0.8254
182,6.0333,10,10,73,223,106,338,0.6115
182,6.0333,11,11,192,221,242,356,0.6259
182,6.0333,12,12,150,215,195,339,0.666
182,6.0333,13,13,25,222,56,332,0.603
183,6.0667,3,3,456,183,582,525,0.8877
183,6.0667,4,4,1131,153,1279,646,0.924
183,6.0667,5,5,238,159,361,530,0.8875
183,6.0667,9,9,101,215,143,337,0.8305
183,6.0667,10,10,72,223,107,338,0.6212
183,6.0667,11,11,192,221,242,356,0.6491
183,6.0667,12,12,150,214,195,338,0.6732
183,6.0667,13,13,25,222,56,333,0.6071
184,6.1,3,3,459,183,581,525,0.8786
184,6.1,4,4,1140,152,1279,647,0.9339
184,6.1,5,5,240,162,363,530,0.8735
184,6.1,9,9,100,214,144,337,0.847
184,6.1,10,10,72,223,106,339,0.6206
184,6.1,11,11,194,222,243,357,0.678
184,6.1,12,12,150,214,194,337,0.7052
184,6.1,13,13,25,221,56,334,0.5997
185,6.1333,3,3,462,183,580,526,0.8772
185,6.1333,4,4,1148,150,1279,647,0.9287
185,6.1333,5,5,241,162,366,531,0.8704
185,6.1333,9,9,100,213,144,337,0.8214
185,6.1333,10,10,72,223,105,339,0.6134
185,6.1333,11,11,195,222,243,357,0.6916
185,6.1333,12,12,150,214,193,337,0.659
185,6.1333,13,13,25,221,56,332,0.5596
186,6.1667,3,3,464,182,580,527,0.8864
186,6.1667,4,4,1154,147,1279,646,0.9235
186,6.1667,5,5,243,160,369,532,0.8559
186,6.1667,9,9,100,212,144,337,0.8032
186,6.1667,10,10,71,222,104,339,0.602
186,6.1667,11,11,195,222,242,357,0.6685
186,6.1667,12,12,150,214,192,337,0.6508
186,6.1667,13,13,24,221,56,332,0.5454
187,6.2,3,3,468,182,584,527,0.8895
187,6.2,4,4,1160,145,1279,646,0.917
187,6.2,5,5,246,160,375,533,0.8677
187,6.2,9,9,100,213,144,337,0.7742
187,6.2,10,10,71,222,104,336,0.605
187,6.2,11,11,196,221,243,358,0.7279
187,6.2,12,12,150,214,190,335,0.5976
187,6.2,13,13,24,221,56,332,0.5659
188,6.2333,3,3,471,181,590,527,0.8918
188,6.2333,4,4,1168,144,1279,646,0.9098
188,6.2333,5,5,249,160,379,533,0.87
188,6.2333,9,9,100,213,143,337,0.7669
188,6.2333,10,10,71,223,103,331,0.6129
188,6.2333,11,11,196,220,242,358,0.7554
188,6.2333,12,12,149,214,188,336,0.5842
188,6.2333,13,13,23,222,56,333,0.5971
188,6.2333,14,14,381,238,421,340,0.6063
189,6.2667,3,3,472,181,591,527,0.8917
189,6.2667,4,4,1170,143,1279,646,0.9099
189,6.2667,5,5,250,160,381,533,0.8704
189,6.2667,9,9,100,213,143,337,0.7668
189,6.2667,10,10,71,223,103,330,0.6113
189,6.2667,11,11,195,220,242,357,0.7538
189,6.2667,12,12,149,214,187,336,0.5928
189,6.2667,13,13,23,222,56,333,0.5966
189,6.2667,14,14,381,238,421,340,0.6069
190,6.3,3,3,474,180,597,527,0.8823
190,6.3,4,4,1175,142,1279,645,0.9098
190,6.3,5,5,252,160,383,533,0.8733
190,6.3,9,9,100,213,143,337,0.8097
190,6.3,10,10,71,223,102,335,0.6134
190,6.3,11,11,195,219,242,357,0.7315
190,6.3,12,12,149,214,186,335,0.5598
190,6.3,13,13,22,223,56,334,0.6097
190,6.3,14,14,383,239,421,337,0.5381
191,6.3333,3,3,477,179,602,527,0.8861
191,6.3333,4,4,1182,143,1279,646,0.8907
191,6.3333,5,5,255,157,386,533,0.867
191,6.3333,9,9,100,214,142,337,0.8001
191,6.3333,10,10,71,223,102,336,0.6038
191,6.3333,11,11,195,218,243,357,0.6919
191,6.3333,12,12,149,214,184,333,0.5127
191,6.3333,13,13,21,224,55,336,0.6188
191,6.3333,14,14,384,239,420,339,0.4924
192,6.3667,3,3,480,177,606,529,0.8943
192,6.3667,4,4,1188,145,1279,646,0.8662
192,6.3667,5,5,257,154,389,533,0.8599
192,6.3667,9,9,99,214,142,337,0.7885
192,6.3667,10,10,71,223,102,337,0.6044
192,6.3667,11,11,194,219,243,357,0.6945
192,6.3667,12,12,149,214,183,332,0.5293
192,6.3667,13,13,21,225,55,337,0.6327
192,6.3667,14,14,385,240,419,335,0.3639
193,6.4,3,3,482,177,608,530,0.8908
193,6.4,4,4,1195,147,1279,646,0.8419
193,6.4,5,5,259,153,391,533,0.8557
193,6.4,9,9,99,215,141,337,0.7759
193,6.4,10,10,71,224,102,338,0.6023
193,6.4,11,11,194,218,243,358,0.6886
193,6.4,12,12,150,215,183,333,0.56
193,6.4,13,13,21,226,55,337,0.6299
193,6.4,14,14,386,241,417,308,0.5048
194,6.4333,3,3,484,177,611,528,0.8973
194,6.4333,4,4,1199,149,1279,646,0.8458
194,6.4333,5,5,262,155,395,532,0.8532
194,6.4333,9,9,99,215,141,337,0.7537
194,6.4333,10,10,71,225,102,338,0.6169
194,6.4333,11,11,194,217,244,358,0.6885
194,6.4333,12,12,149,215,183,333,0.5519
194,6.4333,13,13,20,227,55,339,0.6326
194,6.4333,14,14,387,244,416,298,0.536
195,6.4667,3,3,484,177,612,527,0.8975
195,6.4667,4,4,1200,151,1279,646,0.8455
195,6.4667,5,5,263,155,396,532,0.8531
195,6.4667,9,9,98,215,141,337,0.7543
195,6.4667,10,10,71,225,102,338,0.6166
195,6.4667,11,11,194,217,244,358,0.6882
195,6.4667,12,12,149,215,183,333,0.5521
195,6.4667,13,13,20,227,55,339,0.6387
195,6.4667,14,14,387,245,416,296,0.54
196,6.5,3,3,486,177,614,527,0.8895
196,6.5,4,4,1203,153,1279,646,0.8463
196,6.5,5,5,266,156,395,533,0.8496
196,6.5,9,9,98,215,140,338,0.7842
196,6.5,10,10,71,225,101,338,0.6522
196,6.5,11,11,195,217,245,358,0.6706
196,6.5,12,12,149,216,183,333,0.5743
196,6.5,13,13,20,227,55,341,0.6628
196,6.5,14,14,388,244,416,294,0.5345
197,6.5333,3,3,488,179,615,527,0.887
197,6.5333,4,4,1205,176,1279,646,0.8199
197,6.5333,5,5,268,155,396,534,0.8484
197,6.5333,9,9,97,215,140,338,0.7605
197,6.5333,10,10,72,225,100,337,0.6574
197,6.5333,11,11,195,218,245,358,0.6376
197,6.5333,12,12,148,217,182,332,0.5466
197,6.5333,13,13,20,226,56,342,0.6823
197,6.5333,14,14,388,242,415,295,0.508
198,6.5667,3,3,490,180,618,527,0.8885
198,6.5667,4,4,1206,210,1279,645,0.8337
198,6.5667,5,5,269,157,396,536,0.8617
198,6.5667,9,9,97,216,139,337,0.7821
198,6.5667,10,10,72,225,100,336,0.6305
198,6.5667,11,11,197,219,245,358,0.6446
198,6.5667,12,12,148,218,183,333,0.594
198,6.5667,13,13,20,225,55,342,0.6753
198,6.5667,14,14,388,240,415,296,0.5953
199,6.6,3,3,493,182,620,530,0.8878
199,6.6,4,4,1211,223,1279,645,0.7819
199,6.6,5,5,270,158,398,537,0.872
199,6.6,9,9,97,216,138,336,0.7716
199,6.6,10,10,71,224,100,336,0.6132
199,6.6,11,11,198,219,245,358,0.6301
199,6.6,12,12,148,218,183,333,0.6165
199,6.6,13,13,20,224,55,342,0.6929
199,6.6,14,14,388,239,415,297,0.6118
200,6.6333,3,3,495,184,622,532,0.8793
200,6.6333,4,4,1223,232,1279,641,0.6195
200,6.6333,5,5,271,163,400,538,0.8752
200,6.6333,9,9,95,216,138,337,0.761
200,6.6333,10,10,71,223,100,337,0.5914
200,6.6333,11,11,199,219,245,358,0.6312
200,6.6333,12,12,149,218,184,334,0.685
200,6.6333,13,13,19,224,55,342,0.6858
200,6.6333,14,14,388,237,415,299,0.5812
201,6.6667,3,3,496,185,622,533,0.8793
201,6.6667,4,4,1227,236,1279,639,0.6254
201,6.6667,5,5,272,164,400,538,0.8756
201,6.6667,9,9,95,216,137,337,0.7625
201,6.6667,10,10,71,222,100,337,0.5927
201,6.6667,11,11,200,220,245,358,0.631
201,6.6667,12,12,149,218,184,335,0.6857
201,6.6667,13,13,19,223,55,342,0.6865
201,6.6667,14,14,388,237,415,299,0.5827
202,6.7,3,3,496,185,623,533,0.8723
202,6.7,5,5,273,168,403,538,0.8757
202,6.7,9,9,94,216,137,338,0.7421
202,6.7,10,10,71,222,100,337,0.5681
202,6.7,11,11,201,218,244,357,0.5823
202,6.7,12,12,150,218,184,335,0.6181
202,6.7,13,13,18,222,55,341,0.6889
202,6.7,14,14,388,237,415,299,0.5417
203,6.7333,3,3,497,185,625,534,0.8755
203,6.7333,5,5,273,167,406,537,0.8814
203,6.7333,9,9,94,216,137,339,0.7415
203,6.7333,10,10,71,221,100,338,0.5214
203,6.7333,11,11,202,216,243,357,0.5707
203,6.7333,12,12,149,217,184,335,0.6047
203,6.7333,13,13,18,222,55,340,0.6852
203,6.7333,14,14,387,236,415,298,0.4225
204,6.7667,3,3,497,183,627,533,0.8813
204,6.7667,5,5,274,168,409,536,0.8852
204,6.7667,9,9,93,216,138,339,0.7538
204,6.7667,10,10,71,222,99,336,0.4147
204,6.7667,11,11,202,215,244,357,0.5459
204,6.7667,12,12,149,216,184,335,0.6056
204,6.7667,13,13,18,222,55,340,0.6817
204,6.7667,14,14,388,235,415,295,0.3875
205,6.8,3,3,497,182,629,533,0.884
205,6.8,5,5,274,162,411,536,0.8956
205,6.8,9,9,92,216,137,338,0.7565
205,6.8,10,10,71,223,99,335,0.3672
205,6.8,11,11,202,215,244,358,0.5775
205,6.8,12,12,149,215,184,334,0.561
205,6.8,13,13,18,222,55,340,0.6638
205,6.8,14,14,388,235,415,293,0.3394
206,6.8333,3,3,497,181,630,532,0.8832
206,6.8333,5,5,275,153,412,535,0.9023
206,6.8333,9,9,92,215,137,337,0.7713
206,6.8333,10,10,70,221,100,337,0.4151
206,6.8333,11,11,201,215,245,358,0.5847
206,6.8333,12,12,149,214,184,334,0.5463
206,6.8333,13,13,18,222,55,340,0.6786
206,6.8333,14,14,391,236,415,296,0.2294
207,6.8667,3,3,496,181,631,532,0.8833
207,6.8667,5,5,275,150,413,535,0.9026
207,6.8667,9,9,91,215,137,337,0.7713
207,6.8667,10,10,70,221,101,339,0.4036
207,6.8667,11,11,201,216,245,359,0.5884
207,6.8667,12,12,148,214,184,333,0.5438
207,6.8667,13,13,19,222,55,340,0.6832
207,6.8667,14,14,391,236,415,297,0.2312
208,6.9,3,3,497,180,633,533,0.8945
208,6.9,5,5,275,152,413,535,0.9051
208,6.9,9,9,91,216,138,337,0.7906
208,6.9,10,10,70,222,98,335,0.3678
208,6.9,11,11,201,216,246,355,0.5958
208,6.9,12,12,148,214,185,332,0.5532
208,6.9,13,13,19,222,55,340,0.7092
208,6.9,14,14,393,238,414,298,0.1099
209,6.9333,3,3,497,179,634,533,0.8966
209,6.9333,5,5,276,157,414,535,0.9045
209,6.9333,9,9,91,216,138,338,0.7997
209,6.9333,10,10,69,221,99,337,0.2813
209,6.9333,11,11,201,217,246,353,0.6681
209,6.9333,12,12,148,215,186,332,0.567
209,6.9333,13,13,19,222,55,340,0.7088
210,6.9667,3,3,498,178,634,532,0.8982
210,6.9667,5,5,277,160,414,535,0.9068
210,6.9667,9,9,91,216,138,338,0.8228
210,6.9667,10,10,70,221,100,338,0.2481
210,6.9667,11,11,202,216,247,354,0.6898
210,6.9667,12,12,148,215,187,333,0.5597
210,6.9667,13,13,20,222,55,340,0.6995
211,7.0,3,3,499,178,631,532,0.9001
211,7.0,5,5,279,153,414,534,0.9141
211,7.0,9,9,91,216,137,338,0.8271
211,7.0,10,10,69,221,100,338,0.4329
211,7.0,11,11,202,218,248,357,0.7405
211,7.0,12,12,148,215,187,332,0.6107
211,7.0,13,13,21,223,55,341,0.7094
212,7.0333,3,3,500,179,630,532,0.898
212,7.0333,5,5,280,147,414,535,0.9106
212,7.0333,9,9,90,216,137,338,0.8312
212,7.0333,10,10,69,220,101,339,0.2897
212,7.0333,11,11,202,220,248,357,0.7644
212,7.0333,12,12,147,216,186,333,0.607
212,7.0333,13,13,21,223,54,341,0.7219
213,7.0667,3,3,501,179,629,532,0.898
213,7.0667,5,5,280,145,414,535,0.9108
213,7.0667,9,9,90,216,136,338,0.8307
213,7.0667,10,10,69,220,101,340,0.2903
213,7.0667,11,11,202,220,248,357,0.7652
213,7.0667,12,12,147,216,186,333,0.6073
213,7.0667,13,13,21,223,54,341,0.7243
214,7.1,3,3,505,179,633,532,0.8849
214,7.1,5,5,282,148,414,537,0.8977
214,7.1,9,9,90,216,136,338,0.803
214,7.1,10,10,69,221,101,340,0.4592
214,7.1,11,11,202,221,249,357,0.7455
214,7.1,12,12,146,216,185,333,0.526
214,7.1,13,13,21,223,55,341,0.7158
215,7.1333,3,3,508,179,636,533,0.8921
215,7.1333,5,5,285,154,414,538,0.898
215,7.1333,9,9,91,217,136,338,0.8023
215,7.1333,10,10,68,223,100,340,0.5838
215,7.1333,11,11,203,221,249,357,0.7335
215,7.1333,12,12,146,217,184,334,0.5753
215,7.1333,13,13,22,223,55,339,0.6828
216,7.1667,3,3,511,180,639,534,0.896
216,7.1667,5,5,287,155,417,539,0.9058
216,7.1667,9,9,92,217,136,339,0.7915
216,7.1667,10,10,68,223,99,339,0.4813
216,7.1667,11,11,202,222,248,357,0.6674
216,7.1667,12,12,147,216,183,333,0.5547
216,7.1667,13,13,22,223,55,337,0.6682
217,7.2,3,3,514,180,640,535,0.899
217,7.2,5,5,289,156,420,540,0.9071
217,7.2,9,9,93,217,136,339,0.7838
217,7.2,10,10,68,224,97,339,0.5034
217,7.2,11,11,202,222,248,358,0.6938
217,7.2,12,12,147,216,183,331,0.5474
217,7.2,13,13,23,223,55,337,0.6491
217,7.2,7,16,242,218,292,367,0.7369
218,7.2333,3,3,518,180,638,537,0.8805
218,7.2333,5,5,292,158,423,541,0.9062
218,7.2333,9,9,93,217,137,341,0.7978
218,7.2333,10,10,68,225,95,338,0.4932
218,7.2333,11,11,202,221,248,358,0.7067
218,7.2333,12,12,147,215,182,330,0.5674
218,7.2333,13,13,23,222,55,337,0.6331
218,7.2333,7,16,242,217,293,367,0.7608
219,7.2667,3,3,520,180,638,537,0.8795
219,7.2667,5,5,292,159,424,541,0.906
219,7.2667,9,9,93,217,137,341,0.7963
219,7.2667,10,10,68,225,95,337,0.4983
219,7.2667,11,11,202,220,248,359,0.7074
219,7.2667,12,12,147,215,182,330,0.5674
219,7.2667,13,13,23,222,55,338,0.6345
219,7.2667,7,16,241,217,293,367,0.7664
220,7.3,3,3,521,179,639,538,0.8794
220,7.3,5,5,294,162,425,541,0.9069
220,7.3,9,9,94,217,137,342,0.8012
220,7.3,10,10,68,226,94,337,0.511
220,7.3,11,11,201,219,248,360,0.7138
220,7.3,12,12,147,215,181,333,0.64
220,7.3,13,13,24,222,55,335,0.611
220,7.3,7,16,242,216,295,367,0.734
221,7.3333,3,3,524,177,641,539,0.8828
221,7.3333,5,5,297,161,427,543,0.8996
221,7.3333,9,9,93,216,138,342,0.8141
221,7.3333,10,10,68,226,94,337,0.475
221,7.3333,11,11,201,219,248,359,0.7153
221,7.3333,12,12,146,214,181,335,0.6638
221,7.3333,13,13,24,221,55,334,0.6074
221,7.3333,7,16,243,216,297,367,0.7312
222,7.3667,3,3,526,177,647,540,0.8899
222,7.3667,5,5,301,161,431,544,0.8907
222,7.3667,9,9,94,216,138,342,0.7958
222,7.3667,10,10,68,227,94,335,0.3931
222,7.3667,11,11,202,219,249,359,0.7273
222,7.3667,12,12,145,213,181,336,0.6601
222,7.3667,13,13,24,221,56,331,0.6008
222,7.3667,7,16,244,216,299,369,0.7299
223,7.4,3,3,529,177,652,541,0.8962
223,7.4,5,5,306,159,437,544,0.8931
223,7.4,9,9,95,215,138,341,0.7956
223,7.4,10,10,68,229,93,328,0.4232
223,7.4,11,11,202,218,250,358,0.7485
223,7.4,12,12,144,213,181,337,0.6399
223,7.4,13,13,24,221,56,331,0.5844
223,7.4,7,16,245,216,299,369,0.7502
224,7.4333,3,3,532,176,659,542,0.896
224,7.4333,5,5,310,155,442,544,0.8962
224,7.4333,9,9,96,214,138,340,0.7994
224,7.4333,10,10,68,230,93,322,0.3992
224,7.4333,11,11,202,218,250,357,0.7554
224,7.4333,12,12,143,212,181,336,0.5889
224,7.4333,13,13,25,221,56,331,0.5763
224,7.4333,7,16,245,216,299,369,0.781
225,7.4667,3,3,533,176,661,542,0.8962
225,7.4667,5,5,312,153,444,544,0.8964
225,7.4667,9,9,96,214,138,340,0.7989
225,7.4667,10,10,67,230,93,320,0.408
225,7.4667,11,11,202,218,250,357,0.7549
225,7.4667,12,12,143,212,181,336,0.5904
225,7.4667,13,13,24,221,55,331,0.5806
225,7.4667,7,16,245,216,299,368,0.7796
226,7.5,3,3,535,175,666,542,0.8935
226,7.5,5,5,315,153,447,543,0.885
226,7.5,9,9,97,214,138,340,0.7855
226,7.5,10,10,68,228,92,319,0.2766
226,7.5,11,11,202,218,251,356,0.7304
226,7.5,12,12,142,212,181,336,0.6801
226,7.5,13,13,24,221,55,331,0.5738
226,7.5,7,16,246,217,300,369,0.8147
227,7.5333,3,3,537,174,669,541,0.885
227,7.5333,5,5,319,154,453,544,0.8731
227,7.5333,9,9,98,213,139,339,0.7754
227,7.5333,10,10,68,226,92,318,0.1605
227,7.5333,11,11,202,219,251,357,0.6823
227,7.5333,12,12,141,212,179,336,0.7358
227,7.5333,13,13,24,221,55,332,0.5684
227,7.5333,7,16,245,217,300,369,0.8057
228,7.5667,3,3,540,173,671,541,0.8825
228,7.5667,5,5,323,153,458,543,0.8883
228,7.5667,9,9,98,213,138,339,0.7514
228,7.5667,10,10,68,225,91,317,0.1119
228,7.5667,11,11,202,220,251,356,0.692
228,7.5667,12,12,141,212,178,336,0.7501
228,7.5667,13,13,23,221,55,334,0.5982
228,7.5667,7,16,244,218,300,369,0.8082
229,7.6,3,3,545,173,674,541,0.898
229,7.6,5,5,325,154,462,544,0.885
229,7.6,9,9,98,214,138,339,0.713
229,7.6,11,11,202,222,251,355,0.6799
229,7.6,12,12,140,212,177,336,0.7105
229,7.6,13,13,23,222,55,336,0.6084
229,7.6,7,16,244,219,300,368,0.8102
230,7.6333,3,3,547,174,676,542,0.8959
230,7.6333,5,5,328,152,464,544,0.8879
230,7.6333,9,9,98,215,138,341,0.7167
230,7.6333,11,11,202,222,252,355,0.6746
230,7.6333,12,12,139,212,176,336,0.7401
230,7.6333,13,13,22,222,55,337,0.6278
230,7.6333,7,16,243,220,299,368,0.7939
231,7.6667,3,3,548,175,677,542,0.8947
231,7.6667,5,5,329,151,464,545,0.8878
231,7.6667,9,9,98,215,137,341,0.7161
231,7.6667,11,11,202,222,252,355,0.6707
231,7.6667,12,12,139,212,176,335,0.7406
231,7.6667,13,13,22,223,54,337,0.6308
231,7.6667,7,16,243,220,299,368,0.7922
232,7.7,3,3,550,175,678,542,0.8978
232,7.7,5,5,331,153,465,546,0.8827
232,7.7,9,9,97,215,137,342,0.7114
232,7.7,11,11,202,222,252,358,0.7022
232,7.7,12,12,139,213,175,336,0.7414
232,7.7,13,13,22,223,55,338,0.6536
232,7.7,7,16,243,220,299,367,0.7695
233,7.7333,3,3,552,176,680,542,0.8986
233,7.7333,5,5,334,163,467,548,0.8853
233,7.7333,9,9,97,216,137,341,0.7403
233,7.7333,11,11,202,221,252,358,0.6423
233,7.7333,12,12,139,213,176,333,0.7077
233,7.7333,13,13,22,224,55,340,0.6808
233,7.7333,7,16,243,219,299,367,0.7634
234,7.7667,3,3,555,178,682,543,0.8945
234,7.7667,5,5,337,162,470,549,0.8853
234,7.7667,9,9,95,216,136,339,0.7648
234,7.7667,11,11,202,221,252,359,0.6191
234,7.7667,12,12,139,214,176,335,0.7007
234,7.7667,13,13,21,224,55,341,0.7124
234,7.7667,7,16,243,218,300,366,0.6881
235,7.8,3,3,558,179,685,544,0.8945
235,7.8,5,5,340,163,473,550,0.8806
235,7.8,9,9,93,217,136,338,0.7475
235,7.8,11,11,202,220,253,360,0.6243
235,7.8,12,12,139,214,176,335,0.68
235,7.8,13,13,21,224,55,342,0.7193
235,7.8,7,16,244,217,300,366,0.7152
236,7.8333,3,3,559,180,689,545,0.8931
236,7.8333,5,5,343,160,476,551,0.883
236,7.8333,9,9,91,217,136,338,0.7594
236,7.8333,11,11,204,218,253,359,0.6128
236,7.8333,12,12,140,215,175,335,0.6834
236,7.8333,13,13,19,223,55,343,0.7067
236,7.8333,7,16,245,216,301,367,0.7119
237,7.8667,3,3,560,180,690,545,0.8924
237,7.8667,5,5,344,158,477,551,0.8833
237,7.8667,9,9,91,217,136,338,0.7592
237,7.8667,11,11,205,217,253,359,0.6126
237,7.8667,12,12,140,215,175,335,0.6833
237,7.8667,13,13,19,223,54,343,0.7063
237,7.8667,7,16,245,216,301,367,0.7141
238,7.9,3,3,561,181,692,547,0.8937
238,7.9,5,5,345,158,479,551,0.8849
238,7.9,9,9,90,216,136,338,0.7984
238,7.9,11,11,206,217,252,359,0.5636
238,7.9,12,12,140,215,175,333,0.6786
238,7.9,13,13,18,223,55,343,0.7067
238,7.9,7,16,245,216,302,367,0.7247
239,7.9333,3,3,562,182,693,548,0.8877
239,7.9333,5,5,346,155,483,551,0.8937
239,7.9333,9,9,90,216,136,338,0.7866
239,7.9333,11,11,206,218,252,358,0.5462
239,7.9333,12,12,140,216,175,333,0.6729
239,7.9333,13,13,18,222,55,343,0.697
239,7.9333,7,16,245,217,303,367,0.7601
239,7.9333,15,17,495,238,536,304,0.5875
240,7.9667,3,3,564,180,696,547,0.8904
240,7.9667,5,5,347,156,485,552,0.8929
240,7.9667,9,9,88,215,136,339,0.7923
240,7.9667,11,11,205,220,252,358,0.5227
240,7.9667,12,12,140,216,176,333,0.6636
240,7.9667,13,13,17,222,55,343,0.6945
240,7.9667,7,16,246,218,303,368,0.7681
240,7.9667,15,17,495,238,536,304,0.5962
241,8.0,3,3,565,179,697,547,0.8879
241,8.0,5,5,349,156,486,553,0.8957
241,8.0,9,9,87,215,136,339,0.8041
241,8.0,11,11,203,220,253,357,0.4839
241,8.0,12,12,141,215,176,334,0.6717
241,8.0,13,13,16,222,55,342,0.6833
241,8.0,7,16,247,219,303,368,0.7579
241,8.0,15,17,495,238,536,304,0.5708
242,8.0333,3,3,567,178,702,547,0.9004
242,8.0333,5,5,352,158,486,553,0.8981
242,8.0333,9,9,86,215,136,340,0.8106
242,8.0333,11,11,202,219,255,356,0.5122
242,8.0333,12,12,141,215,176,335,0.7022
242,8.0333,13,13,16,221,55,342,0.6756
242,8.0333,7,16,248,220,303,368,0.7477
242,8.0333,15,17,495,238,535,303,0.5526
243,8.0667,3,3,568,178,703,547,0.9002
243,8.0667,5,5,353,158,486,553,0.8983
243,8.0667,9,9,85,215,136,340,0.8103
243,8.0667,11,11,202,219,255,356,0.514
243,8.0667,12,12,140,215,176,335,0.7009
243,8.0667,13,13,15,221,55,342,0.6746
243,8.0667,7,16,248,220,303,368,0.7477
243,8.0667,15,17,495,238,535,303,0.5546
244,8.1,3,3,569,178,705,547,0.9071
244,8.1,5,5,354,156,487,553,0.8995
244,8.1,9,9,85,214,136,341,0.8278
244,8.1,11,11,201,219,256,357,0.5028
244,8.1,12,12,140,215,176,335,0.7173
244,8.1,13,13,15,221,55,342,0.6773
244,8.1,7,16,249,221,304,368,0.7412
244,8.1,15,17,495,238,535,303,0.5638
245,8.1333,3,3,571,177,706,547,0.9036
245,8.1333,5,5,356,154,488,553,0.8921
245,8.1333,9,9,86,214,136,342,0.8326
245,8.1333,11,11,200,219,256,359,0.5151
245,8.1333,12,12,140,214,176,335,0.7099
245,8.1333,13,13,15,222,55,342,0.6823
245,8.1333,7,16,248,221,303,368,0.7186
245,8.1333,15,17,495,238,535,303,0.5555
246,8.1667,3,3,573,177,706,547,0.901
246,8.1667,5,5,357,151,490,552,0.8942
246,8.1667,9,9,86,214,136,342,0.8391
246,8.1667,11,11,200,220,257,359,0.5746
246,8.1667,12,12,139,214,176,335,0.6936
246,8.1667,13,13,15,222,55,343,0.6917
246,8.1667,7,16,249,221,304,368,0.7165
246,8.1667,15,17,496,239,535,303,0.579
247,8.2,3,3,575,177,706,547,0.8979
247,8.2,5,5,357,150,493,552,0.8892
247,8.2,9,9,86,215,136,342,0.8408
247,8.2,11,11,199,220,257,360,0.5585
247,8.2,12,12,139,214,176,335,0.6895
247,8.2,13,13,15,222,55,343,0.7145
247,8.2,7,16,250,220,304,368,0.6217
247,8.2,15,17,496,239,535,303,0.565
248,8.2333,3,3,579,178,709,548,0.9056
